796.005	0.0226393
797.005	0.0213577
798.005	0.0200757
799.005	0.116961
800.005	0.116228
801.005	0.115496
802.005	0.114765
803.005	0.114034
804.005	0.113304
805.005	0.112575
806.005	0.111846
807.005	0.111118
808.005	0.110391
809.005	0.109305
810.005	0.10756
811.005	0.10582
812.005	0.104084
813.005	0.102352
814.005	0.100625
815.005	0.0989025
816.005	0.0971845
817.005	0.095471
818.005	0.0937619
819.005	0.0920573
820.005	0.0903571
821.005	0.0886614
822.005	0.08697
823.005	0.0854349
824.005	0.0901553
825.005	0.0894863
826.005	0.0888188
827.005	0.088153
828.005	0.0874886
829.005	0.0868259
830.005	0.0861646
831.005	0.085505
832.005	0.0848468
833.005	0.0841902
834.005	0.0835351
835.005	0.0828816
836.005	0.0822295
837.005	0.081579
838.005	0.08093
839.005	0.0802825
840.005	0.0796365
841.005	0.0789921
842.005	0.0783491
843.005	0.0777076
844.005	0.0770676
845.005	0.0764291
846.005	0.075792
847.005	0.0751565
848.005	0.0745224
849.005	0.0738898
850.005	0.0732586
851.005	0.0726289
852.005	0.0720007
853.005	0.0713739
854.005	0.0707486
855.005	0.0701247
856.005	0.0695023
857.005	0.0688813
858.005	0.0682617
859.005	0.0676436
860.005	0.0670269
861.005	0.0664116
862.005	0.0657978
863.005	0.0651853
864.005	0.0645743
865.005	0.0639647
866.005	0.0633565
867.005	0.0627497
868.005	0.0621443
869.005	0.0615403
870.005	0.0609377
871.005	0.0603365
872.005	0.0597366
873.005	0.0591382
874.005	0.0585411
875.005	0.0579454
876.005	0.0573511
877.005	0.0567581
878.005	0.105772
879.005	0.105766
880.005	0.105759
881.005	0.105752
882.005	0.0538138
883.005	0.105738
884.005	0.105731
885.005	0.105724
886.005	0.105711
887.005	0.105255
888.005	0.104955
889.005	0.10512
890.005	0.105283
891.005	0.105447
892.005	0.105609
893.005	0.10566
894.005	0.105652
895.005	0.105643
896.005	0.177769
897.005	0.178142
898.005	0.178515
899.005	0.178887
900.005	0.179258
901.005	0.179628
902.005	0.179998
903.005	0.180366
904.005	0.180733
905.005	0.1811
906.005	0.181465
907.005	0.18183
908.005	0.218147
909.005	0.218308
910.005	0.218468
911.005	0.218628
912.005	0.218787
913.005	0.218946
914.005	0.219105
915.005	0.219263
916.005	0.21866
917.005	0.217854
918.005	0.217049
919.005	0.216247
920.005	0.215446
921.005	0.214647
922.005	0.21385
923.005	0.213055
924.005	0.212262
925.005	0.211471
926.005	0.212362
927.005	0.21132
928.005	0.210281
929.005	0.209245
930.005	0.208212
931.005	0.207181
932.005	0.206153
933.005	0.205206
934.005	0.204432
935.005	0.203659
936.005	0.202887
937.005	0.202118
938.005	0.20135
939.005	0.200585
940.005	0.199821
941.005	0.199058
942.005	0.198298
943.005	0.197539
944.005	0.196782
945.005	0.196027
946.005	0.195386
947.005	0.195718
948.005	0.196048
949.005	0.196378
950.005	0.172565
951.005	0.17255
952.005	0.172536
953.005	0.172523
954.005	0.193379
955.005	0.193386
956.005	0.193392
957.005	0.220098
958.005	0.220563
959.005	0.221027
960.005	0.221489
961.005	0.221951
962.005	0.22198
963.005	0.221181
964.005	0.220384
965.005	0.219588
966.005	0.218793
967.005	0.218001
968.005	0.217209
969.005	0.216419
970.005	0.215631
971.005	0.193526
972.005	0.193537
973.005	0.193548
974.005	0.19356
975.005	0.193572
976.005	0.193736
977.005	0.210155
978.005	0.209378
979.005	0.208604
980.005	0.20783
981.005	0.207058
982.005	0.206288
983.005	0.205519
984.005	0.204972
985.005	0.204991
986.005	0.196682
987.005	0.196616
988.005	0.205046
989.005	0.205064
990.005	0.205083
991.005	0.211164
992.005	0.211165
993.005	0.211014
994.005	0.210834
995.005	0.210653
996.005	0.210471
997.005	0.210289
998.005	0.210106
999.005	0.210447
1000	0.21104
